,ticket,year,month,day,time,open,high,low,close,volume
59,NVDA,2023,1,31,15:00:00,19.4677,19.4947,19.4637,19.4797,2170750
60,NVDA,2023,1,31,14:55:00,19.4577,19.4817,19.4487,19.4697,1722530
61,NVDA,2023,1,31,14:50:00,19.4607,19.4957,19.4487,19.4587,2654870
62,NVDA,2023,1,31,14:45:00,19.4632,19.4807,19.4467,19.4597,2090860
63,NVDA,2023,1,31,14:40:00,19.4511,19.4817,19.4396,19.463,2084660
64,NVDA,2023,1,31,14:35:00,19.4768,19.4926,19.4391,19.4507,2407900
65,NVDA,2023,1,31,14:30:00,19.4637,19.4897,19.4587,19.4764,2146260
66,NVDA,2023,1,31,14:25:00,19.4687,19.4777,19.4517,19.4637,912890
67,NVDA,2023,1,31,14:20:00,19.4547,19.4777,19.4507,19.4688,1115110
68,NVDA,2023,1,31,14:15:00,19.4827,19.4827,19.4477,19.4539,1919180
69,NVDA,2023,1,31,14:10:00,19.5073,19.5167,19.4757,19.4857,2122030
70,NVDA,2023,1,31,14:05:00,19.4417,19.5067,19.4357,19.5067,2833170
71,NVDA,2023,1,31,14:00:00,19.4782,19.4903,19.4248,19.4407,3151020
72,NVDA,2023,1,31,13:55:00,19.4832,19.5116,19.4724,19.4762,2660620
73,NVDA,2023,1,31,13:50:00,19.5436,19.5491,19.4827,19.4832,2862380
74,NVDA,2023,1,31,13:45:00,19.4672,19.5716,19.4647,19.5446,5712060
75,NVDA,2023,1,31,13:40:00,19.4207,19.4787,19.4207,19.4657,2601980
76,NVDA,2023,1,31,13:35:00,19.4283,19.4357,19.3895,19.4217,1386700
77,NVDA,2023,1,31,13:30:00,19.4527,19.4599,19.4158,19.4317,1577360
78,NVDA,2023,1,31,13:25:00,19.3978,19.4513,19.3933,19.4513,1903860
79,NVDA,2023,1,31,13:20:00,19.4757,19.4807,19.3898,19.4018,2141400
80,NVDA,2023,1,31,13:15:00,19.4476,19.4812,19.4357,19.4772,2645010
81,NVDA,2023,1,31,13:10:00,19.4677,19.4677,19.4397,19.4477,1715800
82,NVDA,2023,1,31,13:05:00,19.4497,19.4877,19.4397,19.4697,2520650
83,NVDA,2023,1,31,13:00:00,19.4957,19.4997,19.4327,19.4527,3409610
84,NVDA,2023,1,31,12:55:00,19.4598,19.4997,19.4367,19.4957,3518660
85,NVDA,2023,1,31,12:50:00,19.4178,19.4743,19.4168,19.4587,3239940
86,NVDA,2023,1,31,12:45:00,19.3988,19.4517,19.3968,19.4174,2921090
87,NVDA,2023,1,31,12:40:00,19.3938,19.4132,19.3795,19.3988,1551100
88,NVDA,2023,1,31,12:35:00,19.3928,19.4337,19.3668,19.3928,3238840
89,NVDA,2023,1,31,12:30:00,19.4267,19.4267,19.3708,19.3922,2090970
90,NVDA,2023,1,31,12:25:00,19.4248,19.4367,19.3998,19.4264,2426090
91,NVDA,2023,1,31,12:20:00,19.4557,19.4607,19.4068,19.4252,2783680
92,NVDA,2023,1,31,12:15:00,19.3923,19.4827,19.3793,19.4542,4028360
93,NVDA,2023,1,31,12:10:00,19.3948,19.4043,19.3738,19.3923,1752800
94,NVDA,2023,1,31,12:05:00,19.4043,19.4247,19.3548,19.3982,3725830
95,NVDA,2023,1,31,12:00:00,19.3888,19.4127,19.335,19.4043,3577520
96,NVDA,2023,1,31,11:55:00,19.3914,19.4188,19.3759,19.3858,3341950
97,NVDA,2023,1,31,11:50:00,19.3398,19.3978,19.3348,19.3938,4195830
98,NVDA,2023,1,31,11:45:00,19.4103,19.4148,19.3188,19.3385,4587220
99,NVDA,2023,1,31,11:40:00,19.4807,19.4977,19.3918,19.4098,6193810
100,NVDA,2023,1,31,11:35:00,19.4857,19.5187,19.4677,19.479,5098020
101,NVDA,2023,1,31,11:30:00,19.4977,19.5217,19.4537,19.4832,5050220
102,NVDA,2023,1,31,11:25:00,19.5237,19.5466,19.4767,19.4967,5239170
103,NVDA,2023,1,31,11:20:00,19.5506,19.5561,19.4867,19.5212,3898660
104,NVDA,2023,1,31,11:15:00,19.5007,19.5706,19.4887,19.5496,5733140
105,NVDA,2023,1,31,11:10:00,19.5624,19.5624,19.4847,19.5017,5120520
106,NVDA,2023,1,31,11:05:00,19.5986,19.6126,19.5466,19.5611,5414570
107,NVDA,2023,1,31,11:00:00,19.6006,19.6695,19.5746,19.5976,8197020
108,NVDA,2023,1,31,10:55:00,19.5057,19.6126,19.5057,19.5986,7705560
109,NVDA,2023,1,31,10:50:00,19.4367,19.5247,19.4352,19.5042,6900190
110,NVDA,2023,1,31,10:45:00,19.4417,19.4527,19.3938,19.4337,5064940
111,NVDA,2023,1,31,10:40:00,19.3628,19.4417,19.3238,19.4417,5929750
112,NVDA,2023,1,31,10:35:00,19.4462,19.4587,19.3518,19.3646,6825030
113,NVDA,2023,1,31,10:30:00,19.4437,19.4827,19.3908,19.4447,9101290
114,NVDA,2023,1,31,10:25:00,19.3598,19.4507,19.3128,19.4397,9282190
115,NVDA,2023,1,31,10:20:00,19.2059,19.3648,19.1979,19.3573,9435360
116,NVDA,2023,1,31,10:15:00,19.184,19.2759,19.153,19.2059,8003510
117,NVDA,2023,1,31,10:10:00,19.0761,19.2201,19.0691,19.183,8905620
118,NVDA,2023,1,31,10:05:00,18.9911,19.178,18.9806,19.0796,9600390
119,NVDA,2023,1,31,10:00:00,19.0451,19.113,18.9332,18.9936,11432170
120,NVDA,2023,1,31,09:55:00,19.2334,19.2599,19.0131,19.0341,9859440
121,NVDA,2023,1,31,09:50:00,19.2699,19.3548,19.193,19.2329,8320190
122,NVDA,2023,1,31,09:45:00,19.2179,19.3098,19.158,19.2654,9855100
123,NVDA,2023,1,31,09:40:00,19.3189,19.3648,19.2149,19.2169,9686170
124,NVDA,2023,1,31,09:35:00,19.4116,19.4188,19.2579,19.3248,9261640
125,NVDA,2023,1,31,09:30:00,19.1525,19.4297,19.088,19.4098,18024020
126,NVDA,2023,1,31,09:25:00,19.175,19.177,19.117,19.143,693800
127,NVDA,2023,1,31,09:20:00,19.133,19.183,19.133,19.183,86790
128,NVDA,2023,1,31,09:15:00,19.139,19.158,19.133,19.133,293990
129,NVDA,2023,1,31,09:10:00,19.148,19.148,19.117,19.134,277160
130,NVDA,2023,1,31,09:05:00,19.154,19.155,19.114,19.148,298020
131,NVDA,2023,1,31,09:00:00,19.084,19.161,19.084,19.145,158770
132,NVDA,2023,1,31,08:55:00,19.0821,19.131,19.0741,19.099,48190
133,NVDA,2023,1,31,08:50:00,19.088,19.139,19.0531,19.078,227100
134,NVDA,2023,1,31,08:45:00,19.0711,19.097,19.0031,19.097,246440
135,NVDA,2023,1,31,08:40:00,19.092,19.092,18.9832,19.0611,110960
136,NVDA,2023,1,31,08:35:00,19.0292,19.128,19.0292,19.084,284150
137,NVDA,2023,1,31,08:30:00,18.9652,19.123,18.9652,19.0301,227970
138,NVDA,2023,1,31,08:25:00,18.9632,18.9801,18.9632,18.9801,35650
139,NVDA,2023,1,31,08:20:00,18.9652,18.9731,18.9532,18.9731,18620
140,NVDA,2023,1,31,08:15:00,18.9352,18.9652,18.9282,18.9632,56640
141,NVDA,2023,1,31,08:10:00,18.9532,18.9807,18.9342,18.9382,106610
142,NVDA,2023,1,31,08:05:00,18.9771,18.9841,18.9282,18.9332,83650
143,NVDA,2023,1,31,08:00:00,18.8511,19.0971,18.8371,18.9821,393000
144,NVDA,2023,1,31,07:55:00,18.9222,18.9322,18.9162,18.9162,13110
145,NVDA,2023,1,31,07:50:00,18.9032,18.9212,18.9012,18.9122,8000
146,NVDA,2023,1,31,07:45:00,18.8732,18.9332,18.8732,18.8942,49100
147,NVDA,2023,1,31,07:40:00,18.8632,18.8722,18.8632,18.8722,6940
148,NVDA,2023,1,31,07:35:00,18.8712,18.8712,18.8632,18.8632,3500
149,NVDA,2023,1,31,07:30:00,18.8832,18.8942,18.8333,18.8333,73180
150,NVDA,2023,1,31,07:25:00,18.8732,18.8842,18.8572,18.8842,39060
151,NVDA,2023,1,31,07:20:00,18.8692,18.8832,18.8682,18.8802,13530
152,NVDA,2023,1,31,07:15:00,18.8732,18.8922,18.8732,18.8782,31440
153,NVDA,2023,1,31,07:10:00,18.8533,18.8752,18.8533,18.8752,44760
154,NVDA,2023,1,31,07:05:00,18.8922,18.8922,18.8533,18.8533,22840
155,NVDA,2023,1,31,07:00:00,18.8612,18.8982,18.8383,18.8922,41580
156,NVDA,2023,1,31,06:55:00,18.8383,18.8383,18.8373,18.8383,10320
157,NVDA,2023,1,31,06:50:00,18.8193,18.8223,18.8193,18.8223,3140
158,NVDA,2023,1,31,06:45:00,18.8223,18.8223,18.8023,18.8203,12010
159,NVDA,2023,1,31,06:40:00,18.8173,18.8223,18.8083,18.8203,23110
160,NVDA,2023,1,31,06:35:00,18.7633,18.7983,18.7633,18.7983,5220
161,NVDA,2023,1,31,06:30:00,18.7483,18.7573,18.7483,18.7533,11480
162,NVDA,2023,1,31,06:25:00,18.7613,18.7613,18.7533,18.7533,2000
163,NVDA,2023,1,31,06:20:00,18.8033,18.8183,18.7813,18.7813,11130
164,NVDA,2023,1,31,06:15:00,18.8083,18.8233,18.8023,18.8043,16940
165,NVDA,2023,1,31,06:10:00,18.8303,18.8303,18.8233,18.8233,7780
166,NVDA,2023,1,31,06:05:00,18.8303,18.8333,18.8303,18.8333,4090
167,NVDA,2023,1,31,06:00:00,18.8203,18.8203,18.8013,18.8013,4760
168,NVDA,2023,1,31,05:55:00,18.8163,18.8163,18.8033,18.8033,3310
169,NVDA,2023,1,31,05:50:00,18.8283,18.8283,18.8053,18.8053,4350
170,NVDA,2023,1,31,05:45:00,18.8033,18.8353,18.8033,18.8353,10620
171,NVDA,2023,1,31,05:40:00,18.8043,18.8083,18.8033,18.8033,12240
172,NVDA,2023,1,31,05:35:00,18.8183,18.8183,18.8023,18.8023,11740
173,NVDA,2023,1,31,05:30:00,18.8602,18.8602,18.8243,18.8253,5060
174,NVDA,2023,1,31,05:25:00,18.8732,18.8752,18.8263,18.8523,13240
175,NVDA,2023,1,31,05:20:00,18.8932,18.8932,18.8792,18.8792,2590
176,NVDA,2023,1,31,05:15:00,18.8812,18.8912,18.8802,18.8912,9620
177,NVDA,2023,1,31,05:10:00,18.8962,18.9032,18.8812,18.8812,8000
178,NVDA,2023,1,31,05:05:00,18.8962,18.8962,18.8952,18.8952,3000
179,NVDA,2023,1,31,05:00:00,18.8972,18.9152,18.8932,18.8952,18900
180,NVDA,2023,1,31,04:45:00,18.9282,18.9522,18.9282,18.9452,7510
181,NVDA,2023,1,31,04:40:00,18.9202,18.9282,18.9052,18.9282,6970
182,NVDA,2023,1,31,04:35:00,18.9222,18.9272,18.9052,18.9052,4180
183,NVDA,2023,1,31,04:30:00,18.9052,18.9062,18.9012,18.9012,13580
184,NVDA,2023,1,31,04:25:00,18.9152,18.9152,18.8932,18.9112,11940
185,NVDA,2023,1,31,04:20:00,18.8842,18.8842,18.8842,18.8842,1000
186,NVDA,2023,1,31,04:15:00,18.9242,18.9242,18.9182,18.9212,7100
187,NVDA,2023,1,31,04:10:00,18.9172,18.9202,18.9152,18.9182,6770
188,NVDA,2023,1,31,04:05:00,18.9701,18.9751,18.9142,18.9142,24630
189,NVDA,2023,1,31,04:00:00,19.0331,19.0581,18.9042,18.9172,30870
190,NVDA,2023,1,30,19:55:00,19.145,19.148,19.123,19.123,61800
191,NVDA,2023,1,30,19:50:00,19.153,19.153,19.149,19.149,14580
192,NVDA,2023,1,30,19:45:00,19.158,19.158,19.158,19.158,4960
193,NVDA,2023,1,30,19:40:00,19.161,19.161,19.158,19.16,21560
194,NVDA,2023,1,30,19:35:00,19.163,19.168,19.161,19.161,31930
195,NVDA,2023,1,30,19:30:00,19.163,19.163,19.163,19.163,4000
196,NVDA,2023,1,30,19:25:00,19.168,19.168,19.167,19.167,4570
197,NVDA,2023,1,30,19:20:00,19.156,19.156,19.149,19.156,30040
198,NVDA,2023,1,30,19:15:00,19.156,19.158,19.153,19.158,14350
199,NVDA,2023,1,30,19:10:00,19.154,19.154,19.154,19.154,5670
200,NVDA,2023,1,30,19:05:00,19.158,19.159,19.158,19.158,8000
201,NVDA,2023,1,30,19:00:00,19.167,19.167,19.163,19.163,4000
202,NVDA,2023,1,30,18:55:00,19.161,19.164,19.158,19.164,11430
203,NVDA,2023,1,30,18:50:00,19.163,19.168,19.163,19.168,22790
204,NVDA,2023,1,30,18:45:00,19.145,19.163,19.133,19.163,49450
205,NVDA,2023,1,30,18:40:00,19.152,19.153,19.14,19.143,8550
206,NVDA,2023,1,30,18:35:00,19.142,19.165,19.138,19.139,105680
207,NVDA,2023,1,30,18:30:00,19.143,19.143,19.138,19.138,31290
208,NVDA,2023,1,30,18:25:00,19.14,19.143,19.14,19.143,18250
209,NVDA,2023,1,30,18:20:00,19.138,19.138,19.135,19.135,6470
210,NVDA,2023,1,30,18:15:00,19.133,19.143,19.133,19.14,28000
211,NVDA,2023,1,30,18:10:00,19.133,19.133,19.133,19.133,11570
212,NVDA,2023,1,30,18:05:00,19.129,19.142,19.128,19.128,39300
213,NVDA,2023,1,30,18:00:00,19.135,19.143,19.128,19.133,12030
214,NVDA,2023,1,30,17:55:00,19.123,19.123,19.123,19.123,6000
215,NVDA,2023,1,30,17:50:00,19.126,19.126,19.126,19.126,1000
216,NVDA,2023,1,30,17:45:00,19.136,19.136,19.1212,19.1212,9040
217,NVDA,2023,1,30,17:40:00,19.137,19.137,19.137,19.137,1250
218,NVDA,2023,1,30,17:35:00,19.138,19.138,19.121,19.121,3000
219,NVDA,2023,1,30,17:30:00,19.1273,19.138,19.119,19.138,9500
220,NVDA,2023,1,30,17:25:00,19.115,19.125,19.115,19.125,10000
221,NVDA,2023,1,30,17:20:00,19.114,19.145,19.114,19.123,783000
222,NVDA,2023,1,30,17:15:00,19.138,19.138,19.114,19.114,40120
223,NVDA,2023,1,30,17:10:00,19.149,19.9393,19.133,19.135,78200
224,NVDA,2023,1,30,17:05:00,19.1478,19.1478,19.146,19.146,3000
225,NVDA,2023,1,30,17:00:00,19.152,19.152,19.148,19.1511,11480
226,NVDA,2023,1,30,16:55:00,19.149,19.158,19.148,19.158,8070
227,NVDA,2023,1,30,16:50:00,19.158,19.158,19.15,19.153,16750
228,NVDA,2023,1,30,16:45:00,19.1665,19.171,19.1558,19.1558,13700
229,NVDA,2023,1,30,16:40:00,19.156,19.156,19.156,19.156,1000
230,NVDA,2023,1,30,16:35:00,19.1715,19.173,19.155,19.155,14800
231,NVDA,2023,1,30,16:30:00,19.153,19.172,19.153,19.168,8130
232,NVDA,2023,1,30,16:25:00,19.154,19.154,19.1504,19.154,14020
233,NVDA,2023,1,30,16:20:00,19.161,19.173,19.148,19.153,43240
234,NVDA,2023,1,30,16:15:00,19.153,19.193,19.145,19.173,225420
235,NVDA,2023,1,30,16:10:00,19.153,19.456,19.133,19.152,256570
236,NVDA,2023,1,30,16:05:00,19.152,19.163,19.145,19.146,670630
237,NVDA,2023,1,30,16:00:00,19.145,19.161,19.143,19.153,22971580
238,NVDA,2023,1,30,15:55:00,19.2119,19.2139,19.133,19.144,13572450
239,NVDA,2023,1,30,15:50:00,19.2269,19.2635,19.174,19.2129,7648120
240,NVDA,2023,1,30,15:45:00,19.2409,19.2759,19.2049,19.2299,4946390
241,NVDA,2023,1,30,15:40:00,19.2589,19.2769,19.2259,19.2399,4716240
242,NVDA,2023,1,30,15:35:00,19.2599,19.2679,19.2369,19.2596,3713660
243,NVDA,2023,1,30,15:30:00,19.2317,19.2689,19.192,19.2619,6558880
244,NVDA,2023,1,30,15:25:00,19.2249,19.2549,19.2149,19.2299,4903420
245,NVDA,2023,1,30,15:20:00,19.2499,19.2719,19.2235,19.2235,3584560
246,NVDA,2023,1,30,15:15:00,19.291,19.3019,19.2232,19.2509,5972930
247,NVDA,2023,1,30,15:10:00,19.3318,19.3468,19.2899,19.2909,3524500
248,NVDA,2023,1,30,15:05:00,19.3928,19.4054,19.3158,19.3318,4278660
249,NVDA,2023,1,30,15:00:00,19.3898,19.4267,19.3718,19.3928,3226830
250,NVDA,2023,1,30,14:55:00,19.3913,19.4118,19.3688,19.3908,2930690
251,NVDA,2023,1,30,14:50:00,19.3743,19.3978,19.3538,19.3898,2595990
252,NVDA,2023,1,30,14:45:00,19.3908,19.4038,19.3568,19.3768,2272330
253,NVDA,2023,1,30,14:40:00,19.366,19.3958,19.3408,19.3923,2415180
254,NVDA,2023,1,30,14:35:00,19.3816,19.3918,19.3448,19.3664,2736270
255,NVDA,2023,1,30,14:30:00,19.3758,19.4033,19.3523,19.3798,2625740
256,NVDA,2023,1,30,14:25:00,19.3908,19.3998,19.3654,19.3773,1717990
257,NVDA,2023,1,30,14:20:00,19.3868,19.4127,19.3673,19.3896,2338360
258,NVDA,2023,1,30,14:15:00,19.4128,19.4187,19.3783,19.3858,1861730
259,NVDA,2023,1,30,14:10:00,19.3958,19.4148,19.3718,19.413,2555590
260,NVDA,2023,1,30,14:05:00,19.4297,19.4417,19.3858,19.3978,2385300
261,NVDA,2023,1,30,14:00:00,19.3998,19.4367,19.3778,19.4287,3151900
262,NVDA,2023,1,30,13:55:00,19.3643,19.4008,19.3353,19.3995,4305480
263,NVDA,2023,1,30,13:50:00,19.4148,19.4257,19.3528,19.3643,4876250
264,NVDA,2023,1,30,13:45:00,19.4128,19.4196,19.3828,19.4159,3260890
265,NVDA,2023,1,30,13:40:00,19.4531,19.4617,19.3998,19.4157,3063850
266,NVDA,2023,1,30,13:35:00,19.4567,19.4587,19.4217,19.4527,2278830
267,NVDA,2023,1,30,13:30:00,19.4799,19.4807,19.4337,19.4555,3059170
268,NVDA,2023,1,30,13:25:00,19.5037,19.5097,19.4777,19.4807,2209890
269,NVDA,2023,1,30,13:20:00,19.5247,19.5426,19.4917,19.5047,2588200
270,NVDA,2023,1,30,13:15:00,19.4417,19.5536,19.4417,19.5272,4736550
271,NVDA,2023,1,30,13:10:00,19.4732,19.4817,19.4257,19.4427,2813900
272,NVDA,2023,1,30,13:05:00,19.4587,19.4837,19.4457,19.4683,2866750
273,NVDA,2023,1,30,13:00:00,19.4287,19.4687,19.3828,19.4597,4744630
274,NVDA,2023,1,30,12:55:00,19.4225,19.4417,19.3998,19.4282,3699510
275,NVDA,2023,1,30,12:50:00,19.3928,19.4337,19.3808,19.4227,4924130
276,NVDA,2023,1,30,12:45:00,19.4387,19.4497,19.3868,19.396,4286990
277,NVDA,2023,1,30,12:40:00,19.4627,19.4711,19.4357,19.4402,2811180
278,NVDA,2023,1,30,12:35:00,19.4687,19.4767,19.4452,19.4597,2665950
279,NVDA,2023,1,30,12:30:00,19.5042,19.5127,19.4429,19.4662,4049520
280,NVDA,2023,1,30,12:25:00,19.5227,19.5287,19.4607,19.5042,3928810
281,NVDA,2023,1,30,12:20:00,19.5346,19.5526,19.4967,19.5217,3153270
282,NVDA,2023,1,30,12:15:00,19.6236,19.6266,19.5167,19.5346,4553640
283,NVDA,2023,1,30,12:10:00,19.6056,19.6355,19.5946,19.6256,3174170
284,NVDA,2023,1,30,12:05:00,19.6316,19.6595,19.6026,19.6057,3311430
285,NVDA,2023,1,30,12:00:00,19.6196,19.6495,19.5911,19.6326,4236140
286,NVDA,2023,1,30,11:55:00,19.5926,19.6525,19.5486,19.6215,6509820
287,NVDA,2023,1,30,11:50:00,19.5566,19.694,19.5496,19.5966,5901810
288,NVDA,2023,1,30,11:45:00,19.6274,19.6641,19.5496,19.5581,4161560
289,NVDA,2023,1,30,11:40:00,19.6206,19.6545,19.6046,19.6296,2409230
290,NVDA,2023,1,30,11:35:00,19.6266,19.6441,19.5966,19.6232,2557510
291,NVDA,2023,1,30,11:30:00,19.6306,19.6805,19.6086,19.6296,3890100
292,NVDA,2023,1,30,11:25:00,19.6187,19.6615,19.5666,19.6286,3935380
293,NVDA,2023,1,30,11:20:00,19.66,19.6785,19.5886,19.6181,3558010
294,NVDA,2023,1,30,11:15:00,19.5866,19.6775,19.5736,19.661,4126070
295,NVDA,2023,1,30,11:10:00,19.5526,19.6446,19.552,19.5876,4553550
296,NVDA,2023,1,30,11:05:00,19.5207,19.5516,19.4987,19.5516,3173360
297,NVDA,2023,1,30,11:00:00,19.5826,19.5911,19.5127,19.5187,3647890
298,NVDA,2023,1,30,10:55:00,19.5147,19.5996,19.5007,19.5856,5374210
299,NVDA,2023,1,30,10:50:00,19.5167,19.5636,19.4897,19.5177,5489980
300,NVDA,2023,1,30,10:45:00,19.4747,19.5277,19.4078,19.5177,6510100
301,NVDA,2023,1,30,10:40:00,19.5167,19.5356,19.4397,19.4777,4792840
302,NVDA,2023,1,30,10:35:00,19.5696,19.5696,19.4627,19.5157,7480330
303,NVDA,2023,1,30,10:30:00,19.6236,19.6246,19.5217,19.5691,5450170
304,NVDA,2023,1,30,10:25:00,19.6375,19.6845,19.4937,19.6206,10360890
305,NVDA,2023,1,30,10:20:00,19.7674,19.7704,19.6346,19.6426,7445970
306,NVDA,2023,1,30,10:15:00,19.8948,19.9003,19.7545,19.7674,7244260
307,NVDA,2023,1,30,10:10:00,19.8324,19.8963,19.8174,19.8963,5475230
308,NVDA,2023,1,30,10:05:00,19.8703,19.9313,19.7974,19.8374,6846960
309,NVDA,2023,1,30,10:00:00,19.9073,19.9618,19.8194,19.8703,6663680
310,NVDA,2023,1,30,09:55:00,19.8474,19.9713,19.8114,19.907,6861530
311,NVDA,2023,1,30,09:50:00,19.9693,19.9823,19.8354,19.8451,8814800
312,NVDA,2023,1,30,09:45:00,19.9129,20.1221,19.9013,19.9713,13524080
313,NVDA,2023,1,30,09:40:00,19.9173,19.9383,19.8194,19.9143,7609540
314,NVDA,2023,1,30,09:35:00,19.9073,19.9623,19.7999,19.9145,9247270
315,NVDA,2023,1,30,09:30:00,19.9383,20.0932,19.8604,19.9033,16141750
316,NVDA,2023,1,30,09:25:00,19.9433,19.9543,19.9123,19.9403,76320
317,NVDA,2023,1,30,09:20:00,19.9333,19.9623,19.9333,19.9429,52890
318,NVDA,2023,1,30,09:15:00,19.9623,19.9623,19.9323,19.9333,21920
319,NVDA,2023,1,30,09:10:00,19.9282,19.9643,19.9282,19.9563,75520
320,NVDA,2023,1,30,09:05:00,19.9273,19.9423,19.9223,19.9323,29750
321,NVDA,2023,1,30,09:00:00,19.9373,19.9373,19.9123,19.9273,35320
322,NVDA,2023,1,30,08:55:00,19.9453,19.9773,19.9243,19.9323,119660
323,NVDA,2023,1,30,08:50:00,19.9523,19.9693,19.9423,19.9433,24960
324,NVDA,2023,1,30,08:45:00,19.9523,19.9723,19.9523,19.9523,41110
325,NVDA,2023,1,30,08:40:00,19.9223,19.9813,19.9023,19.9813,96040
