,ticket,year,month,day,time,open,high,low,close,volume
13375,NVDA,2021,5,13,16:55:00,13.609,13.609,13.609,13.609,4000
13376,NVDA,2021,5,13,16:50:00,13.6182,13.6182,13.6182,13.6182,12000
13377,NVDA,2021,5,13,16:45:00,13.6112,13.6112,13.6057,13.6057,20640
13378,NVDA,2021,5,13,16:40:00,13.6115,13.6115,13.5995,13.5995,24680
13379,NVDA,2021,5,13,16:35:00,13.5995,13.5995,13.5995,13.5995,48000
13380,NVDA,2021,5,13,16:30:00,13.6057,13.6057,13.6057,13.6057,20000
13381,NVDA,2021,5,13,16:25:00,13.6057,13.6334,13.597,13.6115,142840
13382,NVDA,2021,5,13,16:20:00,13.6115,13.6115,13.6115,13.6115,12440
13383,NVDA,2021,5,13,16:15:00,13.6007,13.6007,13.6007,13.6007,11680
13384,NVDA,2021,5,13,16:10:00,13.5905,13.6334,13.5893,13.5995,266200
13385,NVDA,2021,5,13,16:05:00,13.5933,13.6334,13.5883,13.5908,54840
13386,NVDA,2021,5,13,16:00:00,13.6334,13.7236,13.5933,13.5933,20108280
13387,NVDA,2021,5,13,15:55:00,13.6701,13.6727,13.6132,13.6257,5549200
13388,NVDA,2021,5,13,15:50:00,13.7033,13.708,13.6511,13.6698,3660240
13389,NVDA,2021,5,13,15:45:00,13.7052,13.722,13.6913,13.697,1509160
13390,NVDA,2021,5,13,15:40:00,13.6948,13.711,13.6806,13.7035,2654800
13391,NVDA,2021,5,13,15:35:00,13.6868,13.7023,13.6735,13.6995,2224160
13392,NVDA,2021,5,13,15:30:00,13.6441,13.705,13.6441,13.6885,2819440
13393,NVDA,2021,5,13,15:25:00,13.6237,13.6514,13.62,13.6463,1781560
13394,NVDA,2021,5,13,15:20:00,13.6232,13.6331,13.5919,13.6237,772160
13395,NVDA,2021,5,13,15:15:00,13.6133,13.6496,13.6035,13.6219,1482760
13396,NVDA,2021,5,13,15:10:00,13.6594,13.6594,13.5844,13.6055,1494040
13397,NVDA,2021,5,13,15:05:00,13.6127,13.6569,13.6127,13.6547,1493320
13398,NVDA,2021,5,13,15:00:00,13.6165,13.6554,13.5964,13.6032,1261480
13399,NVDA,2021,5,13,14:55:00,13.6432,13.6519,13.606,13.61,769680
13400,NVDA,2021,5,13,14:50:00,13.6663,13.6681,13.6332,13.6427,1187320
