,ticket,year,month,day,time,open,high,low,close,volume
211,NVDA,2024,1,30,18:20:00,61.3731,61.461,61.2731,61.3231,195860
212,NVDA,2024,1,30,18:15:00,61.515,61.516,61.3181,61.3541,224890
213,NVDA,2024,1,30,18:10:00,61.563,61.573,61.453,61.473,296460
214,NVDA,2024,1,30,18:05:00,61.4231,61.638,61.4196,61.573,459170
215,NVDA,2024,1,30,18:00:00,61.0732,61.508,61.0612,61.4186,972250
216,NVDA,2024,1,30,17:55:00,60.9533,61.0732,60.7733,61.0612,822670
217,NVDA,2024,1,30,17:50:00,61.1122,61.1322,60.8843,60.9733,745160
218,NVDA,2024,1,30,17:45:00,61.3801,61.3931,61.0002,61.0822,776220
219,NVDA,2024,1,30,17:40:00,61.4231,61.552,61.3661,61.3731,427990
220,NVDA,2024,1,30,17:35:00,61.573,61.624,61.4046,61.473,440230
221,NVDA,2024,1,30,17:30:00,61.6949,61.7189,61.553,61.573,257840
222,NVDA,2024,1,30,17:25:00,61.621,61.7229,61.585,61.7169,464900
223,NVDA,2024,1,30,17:20:00,61.7019,61.7429,61.473,61.609,788750
224,NVDA,2024,1,30,17:15:00,61.8144,61.8529,61.6799,61.7219,602560
225,NVDA,2024,1,30,17:10:00,62.0038,62.0528,61.7349,61.7889,1026280
226,NVDA,2024,1,30,17:05:00,62.2247,62.3127,61.9728,62.0028,455210
227,NVDA,2024,1,30,17:00:00,62.2727,62.4056,62.0878,62.2287,419500
228,NVDA,2024,1,30,16:55:00,62.1128,62.3287,62.1048,62.2477,340740
229,NVDA,2024,1,30,16:50:00,62.3377,62.7465,59.9989,62.0928,492110
230,NVDA,2024,1,30,16:45:00,62.4276,62.7465,62.2977,62.3277,465840
231,NVDA,2024,1,30,16:40:00,62.5226,62.5226,62.3047,62.3936,532790
232,NVDA,2024,1,30,16:35:00,62.4966,62.6185,62.4496,62.4726,355450
233,NVDA,2024,1,30,16:30:00,62.6405,62.7495,62.4376,62.4766,413350
234,NVDA,2024,1,30,16:25:00,62.7455,62.8614,62.6335,62.6335,496290
235,NVDA,2024,1,30,16:20:00,62.4716,63.0523,62.4226,62.6835,1768280
236,NVDA,2024,1,30,16:15:00,62.5925,62.7465,61.9978,62.4246,1109710
237,NVDA,2024,1,30,16:10:00,62.3377,62.7465,62.3227,62.6315,456590
238,NVDA,2024,1,30,16:05:00,62.5026,62.7465,62.2527,62.3487,2582190
239,NVDA,2024,1,30,16:00:00,62.6975,62.8224,62.4526,62.4576,23145320
240,NVDA,2024,1,30,15:55:00,62.6605,62.7964,62.6504,62.7255,7086590
241,NVDA,2024,1,30,15:50:00,62.8144,62.8384,62.6275,62.6555,5474940
242,NVDA,2024,1,30,15:45:00,62.7975,62.8594,62.7725,62.8288,3006480
243,NVDA,2024,1,30,15:40:00,62.7168,62.8664,62.6825,62.8025,4328290
244,NVDA,2024,1,30,15:35:00,62.7925,62.8584,62.6946,62.718,3525840
245,NVDA,2024,1,30,15:30:00,62.9074,62.9624,62.7745,62.7985,3312260
246,NVDA,2024,1,30,15:25:00,62.8419,62.9684,62.8274,62.902,3271730
247,NVDA,2024,1,30,15:20:00,62.8484,62.8704,62.8224,62.8464,1726480
248,NVDA,2024,1,30,15:15:00,62.8105,62.8674,62.7895,62.8494,2076110
249,NVDA,2024,1,30,15:10:00,62.7535,62.8924,62.7433,62.8144,3189580
250,NVDA,2024,1,30,15:05:00,62.9034,62.9114,62.7425,62.7485,3250890
251,NVDA,2024,1,30,15:00:00,62.7962,62.9944,62.7725,62.9044,5459350
252,NVDA,2024,1,30,14:55:00,62.7945,62.8554,62.7605,62.8028,2023630
253,NVDA,2024,1,30,14:50:00,62.7945,62.8504,62.7495,62.7715,2569650
254,NVDA,2024,1,30,14:45:00,62.743,62.8294,62.7065,62.7924,2587510
255,NVDA,2024,1,30,14:40:00,62.7229,62.8357,62.7085,62.744,3157670
256,NVDA,2024,1,30,14:35:00,62.7515,62.7925,62.6945,62.7295,3217670
257,NVDA,2024,1,30,14:30:00,62.6305,62.7535,62.6135,62.752,3221460
258,NVDA,2024,1,30,14:25:00,62.5686,62.6485,62.5556,62.6235,2885800
259,NVDA,2024,1,30,14:20:00,62.4414,62.5726,62.4383,62.5666,2854090
260,NVDA,2024,1,30,14:15:00,62.4196,62.5026,62.3906,62.4451,2897040
261,NVDA,2024,1,30,14:10:00,62.3609,62.4466,62.2557,62.4276,3945800
262,NVDA,2024,1,30,14:05:00,62.4696,62.4696,62.3487,62.3688,3149620
263,NVDA,2024,1,30,14:00:00,62.4706,62.5485,62.4596,62.4655,2248080
264,NVDA,2024,1,30,13:55:00,62.5404,62.5786,62.4166,62.4706,2998720
265,NVDA,2024,1,30,13:50:00,62.6085,62.6585,62.4726,62.5476,3111300
266,NVDA,2024,1,30,13:45:00,62.6619,62.6725,62.5866,62.6075,2461030
267,NVDA,2024,1,30,13:40:00,62.7335,62.8094,62.6425,62.6585,3283370
268,NVDA,2024,1,30,13:35:00,62.7385,62.8085,62.7195,62.7225,3162650
269,NVDA,2024,1,30,13:30:00,62.6485,62.7545,62.6325,62.7355,3389370
270,NVDA,2024,1,30,13:25:00,62.5681,62.6775,62.5626,62.6395,3182450
271,NVDA,2024,1,30,13:20:00,62.6075,62.6213,62.5036,62.5661,3387450
272,NVDA,2024,1,30,13:15:00,62.5272,62.6425,62.5209,62.6135,4394420
273,NVDA,2024,1,30,13:10:00,62.3886,62.5526,62.3487,62.5276,4285650
274,NVDA,2024,1,30,13:05:00,62.3107,62.4196,62.2327,62.3926,6130610
275,NVDA,2024,1,30,13:00:00,62.653,62.6825,62.2957,62.3027,8386610
276,NVDA,2024,1,30,12:55:00,62.6694,62.7195,62.5756,62.6635,3616390
277,NVDA,2024,1,30,12:50:00,62.6757,62.7705,62.6195,62.6652,3394290
278,NVDA,2024,1,30,12:45:00,62.7035,62.7865,62.5766,62.6695,3741200
279,NVDA,2024,1,30,12:40:00,62.7733,62.8284,62.6705,62.7041,2916040
280,NVDA,2024,1,30,12:35:00,62.7385,62.8434,62.6935,62.7695,3832640
281,NVDA,2024,1,30,12:30:00,62.8354,62.8684,62.6225,62.7465,5273540
282,NVDA,2024,1,30,12:25:00,62.9564,62.9591,62.7315,62.8463,6159650
283,NVDA,2024,1,30,12:20:00,63.1093,63.1493,62.9124,62.9254,4841290
284,NVDA,2024,1,30,12:15:00,63.2797,63.2882,63.0943,63.1123,4520520
285,NVDA,2024,1,30,12:10:00,63.3482,63.3692,63.2273,63.2819,3640400
286,NVDA,2024,1,30,12:05:00,63.2873,63.4652,63.2439,63.3655,6751870
287,NVDA,2024,1,30,12:00:00,63.1763,63.3099,63.1698,63.2942,6386190
288,NVDA,2024,1,30,11:55:00,63.1343,63.1753,63.0533,63.1693,2663000
289,NVDA,2024,1,30,11:50:00,63.1763,63.2423,63.1063,63.1303,3199530
290,NVDA,2024,1,30,11:45:00,63.1133,63.2223,63.0983,63.1825,3224640
291,NVDA,2024,1,30,11:40:00,63.1661,63.1851,63.0598,63.0983,2336930
292,NVDA,2024,1,30,11:35:00,63.1533,63.173,63.1033,63.1623,2342220
293,NVDA,2024,1,30,11:30:00,63.0508,63.2083,63.0034,63.1537,4260430
294,NVDA,2024,1,30,11:25:00,63.0289,63.1223,63.0136,63.0513,2708350
295,NVDA,2024,1,30,11:20:00,63.0244,63.0643,62.9544,63.0316,3098860
296,NVDA,2024,1,30,11:15:00,63.1088,63.1373,63.0069,63.0224,3161110
297,NVDA,2024,1,30,11:10:00,63.1263,63.2183,63.0758,63.1088,4543160
298,NVDA,2024,1,30,11:05:00,63.0042,63.1283,62.9954,63.1283,2910900
299,NVDA,2024,1,30,11:00:00,63.0254,63.1453,62.9883,63.0052,3905810
300,NVDA,2024,1,30,10:55:00,62.9134,63.0903,62.8614,63.0264,5030380
301,NVDA,2024,1,30,10:50:00,63.0354,63.0852,62.9104,62.9124,4310140
302,NVDA,2024,1,30,10:45:00,63.1261,63.1523,62.9944,63.0384,3976080
303,NVDA,2024,1,30,10:40:00,63.2283,63.2393,63.0553,63.1223,4413270
304,NVDA,2024,1,30,10:35:00,63.2393,63.3382,63.1333,63.2247,6116450
305,NVDA,2024,1,30,10:30:00,63.2523,63.3012,63.1593,63.2221,4881180
306,NVDA,2024,1,30,10:25:00,63.3132,63.3712,63.1523,63.2443,7638440
307,NVDA,2024,1,30,10:20:00,63.1773,63.3352,63.1333,63.3096,9909520
308,NVDA,2024,1,30,10:15:00,63.0653,63.1789,63.0334,63.1783,8239920
309,NVDA,2024,1,30,10:10:00,63.0073,63.0653,62.8974,63.0653,4918090
310,NVDA,2024,1,30,10:05:00,62.8434,63.0883,62.7065,63.0004,9641090
311,NVDA,2024,1,30,10:00:00,62.8509,62.8594,62.5236,62.8414,8276580
312,NVDA,2024,1,30,09:55:00,62.7628,62.9014,62.6475,62.8374,6287810
313,NVDA,2024,1,30,09:50:00,62.7168,62.8654,62.6725,62.7775,6527970
314,NVDA,2024,1,30,09:45:00,62.9444,62.9504,62.5136,62.715,11170070
315,NVDA,2024,1,30,09:40:00,63.0659,63.1173,62.7975,62.9509,8898730
316,NVDA,2024,1,30,09:35:00,62.7255,63.2003,62.6925,63.0713,12961260
317,NVDA,2024,1,30,09:30:00,62.8724,63.2722,62.5975,62.7265,21870660
318,NVDA,2024,1,30,09:25:00,62.7625,62.9614,62.7625,62.8974,985510
319,NVDA,2024,1,30,09:20:00,62.7375,62.7725,62.7225,62.7725,204310
320,NVDA,2024,1,30,09:15:00,62.7925,62.7935,62.6935,62.7415,282120
321,NVDA,2024,1,30,09:10:00,62.8,62.8234,62.7525,62.7745,188100
322,NVDA,2024,1,30,09:05:00,62.8524,62.8614,62.7435,62.8005,157850
323,NVDA,2024,1,30,09:00:00,62.7625,62.8614,62.7527,62.8424,206710
324,NVDA,2024,1,30,08:55:00,62.7875,62.9224,60.6924,62.7625,326470
325,NVDA,2024,1,30,08:50:00,62.8684,62.8974,62.7765,62.7875,298610
326,NVDA,2024,1,30,08:45:00,62.8284,62.8824,62.8045,62.8684,271650
327,NVDA,2024,1,30,08:40:00,62.9574,62.9674,62.8085,62.8294,483900
