timestamp,open,high,low,close,volume
2021-01-29 19:55:00,12.9095,12.9095,12.9095,12.9095,4600
2021-01-29 19:50:00,12.9219,12.9307,12.9219,12.9307,30760
2021-01-29 19:45:00,12.9282,12.9282,12.9282,12.9282,4000
2021-01-29 19:40:00,12.9282,12.9282,12.9282,12.9282,16040
2021-01-29 19:35:00,12.9157,12.9157,12.9157,12.9157,8000
2021-01-29 19:30:00,12.9382,12.9382,12.9382,12.9382,4000
2021-01-29 19:25:00,12.9279,12.9279,12.9279,12.9279,12640
2021-01-29 19:10:00,12.9100,12.9100,12.9100,12.9100,5960
2021-01-29 19:05:00,12.9125,12.9125,12.9125,12.9125,12000
2021-01-29 19:00:00,12.9162,12.9162,12.9157,12.9157,21520
2021-01-29 18:45:00,12.9279,12.9279,12.9257,12.9257,103560
2021-01-29 18:35:00,12.9279,12.9279,12.9279,12.9279,4000
2021-01-29 18:25:00,12.9257,12.9257,12.9232,12.9232,10960
2021-01-29 18:20:00,12.9279,12.9279,12.9279,12.9279,10000
2021-01-29 18:05:00,12.9157,12.9157,12.9157,12.9157,6320
2021-01-29 17:55:00,12.9279,12.9279,12.9279,12.9279,4000
2021-01-29 17:45:00,12.9175,12.9175,12.9175,12.9175,7360
2021-01-29 17:25:00,12.9354,12.9381,12.9354,12.9381,17360
2021-01-29 17:20:00,12.9382,12.9382,12.9382,12.9382,8000
2021-01-29 17:10:00,12.9157,12.9157,12.9157,12.9157,13080
2021-01-29 17:05:00,12.9075,12.9075,12.9075,12.9075,11040
2021-01-29 17:00:00,12.9157,12.9157,12.9157,12.9157,4000
2021-01-29 16:55:00,12.8935,12.9075,12.8935,12.9075,44000
2021-01-29 16:50:00,12.9152,12.9157,12.8925,12.9157,91600
2021-01-29 16:45:00,12.9219,12.9282,12.9032,12.9282,138840
2021-01-29 16:40:00,12.9282,12.9394,12.9282,12.9282,27840
2021-01-29 16:35:00,12.9406,12.9554,12.9406,12.9554,814000
2021-01-29 16:25:00,12.9531,12.9531,12.9516,12.9516,40000
2021-01-29 16:20:00,12.9519,12.9519,12.9499,12.9499,32000
2021-01-29 16:15:00,12.9406,12.9519,12.9406,12.9501,53880
2021-01-29 16:10:00,12.9406,12.9554,12.9406,12.9406,233600
2021-01-29 16:05:00,12.9554,13.0175,12.9234,12.9234,628680
2021-01-29 16:00:00,12.9554,13.0922,12.9282,12.9554,19202640
2021-01-29 15:55:00,13.0324,13.0515,12.9289,12.9414,8559200
2021-01-29 15:50:00,12.9960,13.0566,12.9905,13.0267,3904120
2021-01-29 15:45:00,13.0307,13.0324,12.9773,12.9977,2043800
2021-01-29 15:40:00,13.0279,13.0582,13.0219,13.0344,1416920
2021-01-29 15:35:00,13.0853,13.0855,13.0254,13.0254,1970400
2021-01-29 15:30:00,13.0371,13.0910,13.0371,13.0785,2023000
2021-01-29 15:25:00,13.0494,13.0593,13.0167,13.0354,1211960
2021-01-29 15:20:00,13.0546,13.0691,13.0426,13.0461,1336160
2021-01-29 15:15:00,13.0423,13.0573,13.0287,13.0491,1075160
2021-01-29 15:10:00,13.0147,13.0479,13.0133,13.0389,2169120
2021-01-29 15:05:00,13.0110,13.0202,12.9945,13.0140,1607480
2021-01-29 15:00:00,12.9399,13.0132,12.9399,13.0092,1587320
2021-01-29 14:55:00,12.9204,12.9561,12.9162,12.9362,902120
2021-01-29 14:50:00,12.9207,12.9516,12.9207,12.9214,490160
2021-01-29 14:45:00,12.9314,12.9453,12.9192,12.9252,731080
2021-01-29 14:40:00,12.9162,12.9556,12.8903,12.9332,1512400
2021-01-29 14:35:00,12.9195,12.9392,12.9066,12.9197,830600
2021-01-29 14:30:00,12.9475,12.9475,12.9020,12.9177,1436920
2021-01-29 14:25:00,12.9541,12.9653,12.9426,12.9534,668200
2021-01-29 14:20:00,12.9700,12.9700,12.9411,12.9561,365080
2021-01-29 14:15:00,12.9651,12.9708,12.9456,12.9626,599760
2021-01-29 14:10:00,12.9707,12.9773,12.9486,12.9668,763920
2021-01-29 14:05:00,12.9357,12.9813,12.9251,12.9736,1184960
2021-01-29 14:00:00,12.9200,12.9716,12.9200,12.9396,1504920
2021-01-29 13:55:00,12.9254,12.9332,12.8940,12.9264,1394280
2021-01-29 13:50:00,12.9272,12.9364,12.9117,12.9227,683800
2021-01-29 13:45:00,12.9693,12.9800,12.9162,12.9195,1602880
2021-01-29 13:40:00,12.9618,12.9880,12.9501,12.9713,1413040
2021-01-29 13:35:00,12.9746,12.9933,12.9545,12.9672,1550200
2021-01-29 13:30:00,13.0012,13.0042,12.9616,12.9743,1193120
2021-01-29 13:25:00,12.9526,13.0037,12.9416,12.9967,1574800
2021-01-29 13:20:00,12.8923,12.9529,12.8853,12.9501,1222200
2021-01-29 13:15:00,12.9304,12.9304,12.8883,12.8923,1256560
2021-01-29 13:10:00,12.9606,12.9606,12.9227,12.9426,586520
2021-01-29 13:05:00,12.9564,12.9733,12.9343,12.9525,701400
2021-01-29 13:00:00,12.9232,12.9774,12.9090,12.9610,1456560
2021-01-29 12:55:00,12.9722,12.9780,12.9232,12.9257,1523600
2021-01-29 12:50:00,12.8930,12.9795,12.8908,12.9711,1952360
2021-01-29 12:45:00,12.9494,12.9556,12.8870,12.8870,3344160
2021-01-29 12:40:00,12.9486,12.9818,12.9439,12.9484,1978000
2021-01-29 12:35:00,12.9790,13.0027,12.9394,12.9484,2132720
2021-01-29 12:30:00,12.9980,13.0168,12.9790,12.9790,1398760
2021-01-29 12:25:00,12.9957,13.0344,12.9940,13.0030,1145720
2021-01-29 12:20:00,13.0284,13.0406,12.9955,12.9992,1505200
2021-01-29 12:15:00,13.0900,13.0900,13.0284,13.0327,1581560
2021-01-29 12:10:00,13.0763,13.1197,13.0754,13.0901,2181080
2021-01-29 12:05:00,13.0739,13.0803,13.0586,13.0758,676120
2021-01-29 12:00:00,13.0710,13.0892,13.0631,13.0739,1230440
2021-01-29 11:55:00,13.0578,13.0888,13.0449,13.0740,1945040
2021-01-29 11:50:00,13.0543,13.0653,13.0361,13.0598,906320
2021-01-29 11:45:00,13.0411,13.0613,13.0241,13.0548,819800
2021-01-29 11:40:00,13.0133,13.0498,12.9982,13.0416,1324240
2021-01-29 11:35:00,13.0404,13.0521,12.9780,13.0133,1806560
2021-01-29 11:30:00,13.0505,13.0733,13.0269,13.0369,892000
2021-01-29 11:25:00,13.0501,13.0972,13.0224,13.0531,1602360
2021-01-29 11:20:00,13.0317,13.0581,13.0030,13.0514,2259240
2021-01-29 11:15:00,13.0394,13.0578,13.0279,13.0309,989960
2021-01-29 11:10:00,13.0995,13.0995,13.0314,13.0476,1687880
2021-01-29 11:05:00,13.1080,13.1247,13.0910,13.1027,906680
2021-01-29 11:00:00,13.1244,13.1444,13.0995,13.1155,1762480
2021-01-29 10:55:00,13.1401,13.1401,13.1055,13.1243,1586880
2021-01-29 10:50:00,13.1402,13.1616,13.1214,13.1381,1949040
2021-01-29 10:45:00,13.0932,13.1663,13.0932,13.1401,2429560
2021-01-29 10:40:00,13.1596,13.1847,13.0940,13.0940,2098520
2021-01-29 10:35:00,13.2309,13.2309,13.1526,13.1596,2726440
2021-01-29 10:30:00,13.2710,13.2994,13.2274,13.2284,3696400
2021-01-29 10:25:00,13.2739,13.2847,13.2431,13.2718,6049360
2021-01-29 10:20:00,13.1891,13.2748,13.1793,13.2748,4388480
2021-01-29 10:15:00,13.1421,13.2129,13.1294,13.1893,3543200
2021-01-29 10:10:00,13.0149,13.1470,13.0095,13.1333,6464520
2021-01-29 10:05:00,13.0032,13.0154,12.9359,13.0154,2698560
2021-01-29 10:00:00,12.9935,13.0154,12.9793,13.0077,2052520
2021-01-29 09:55:00,12.9843,13.0154,12.9693,12.9883,2205760
2021-01-29 09:50:00,12.9135,12.9970,12.8908,12.9838,2685000
2021-01-29 09:45:00,12.8935,12.9399,12.8786,12.9204,2205960
2021-01-29 09:40:00,12.9105,12.9234,12.8773,12.8975,3035920
2021-01-29 09:35:00,12.9972,12.9972,12.9017,12.9095,3708160
2021-01-29 09:30:00,13.0404,13.0653,12.9905,12.9980,4955680
2021-01-29 09:25:00,13.0092,13.0466,13.0092,13.0404,104880
2021-01-29 09:20:00,12.9718,13.0154,12.9718,13.0154,8000
2021-01-29 09:10:00,12.9706,12.9706,12.9706,12.9706,4000
2021-01-29 09:05:00,13.0279,13.0279,12.9713,12.9780,14920
2021-01-29 09:00:00,12.9905,12.9905,12.9875,12.9905,14960
2021-01-29 08:55:00,13.0045,13.0282,12.9905,13.0282,71160
2021-01-29 08:50:00,13.0279,13.0279,12.9880,12.9935,61840
2021-01-29 08:45:00,12.9670,13.0404,12.9670,13.0154,143200
2021-01-29 08:40:00,12.9865,12.9865,12.9686,12.9686,33280
2021-01-29 08:35:00,12.9576,12.9661,12.9576,12.9661,73560
2021-01-29 08:25:00,12.9157,12.9157,12.9157,12.9157,6480
2021-01-29 08:20:00,12.9544,12.9544,12.9157,12.9170,12000
2021-01-29 08:15:00,12.9307,12.9307,12.9307,12.9307,7880
2021-01-29 08:10:00,12.8948,12.9157,12.8948,12.9145,28040
2021-01-29 08:05:00,12.8945,12.9008,12.8938,12.8938,22800
2021-01-29 08:00:00,12.9197,12.9576,12.8908,12.9160,321320
2021-01-29 07:50:00,12.9282,12.9282,12.9282,12.9282,14640
2021-01-29 07:45:00,12.9404,12.9406,12.9404,12.9406,13760
2021-01-29 07:40:00,12.9209,12.9209,12.9155,12.9155,39280
2021-01-29 07:35:00,12.9416,12.9416,12.9307,12.9307,114920
2021-01-29 07:30:00,12.9434,12.9434,12.9434,12.9434,6520
2021-01-29 07:25:00,12.9406,12.9469,12.9406,12.9469,99320
2021-01-29 07:15:00,12.9501,12.9501,12.9501,12.9501,5920
2021-01-29 07:10:00,12.9431,12.9431,12.9431,12.9431,13960
2021-01-29 07:00:00,12.9177,12.9237,12.9177,12.9207,57160
2021-01-29 06:40:00,12.9180,12.9180,12.9177,12.9177,8000
2021-01-29 06:30:00,12.8908,12.8908,12.8908,12.8908,10080
2021-01-29 06:25:00,12.8908,12.8908,12.8908,12.8908,4600
2021-01-29 04:30:00,12.8658,12.8658,12.8658,12.8658,6080
2021-01-29 04:15:00,12.8658,12.8658,12.8658,12.8658,17440
2021-01-29 04:10:00,12.8658,12.8658,12.8653,12.8653,14400
2021-01-29 04:00:00,12.9357,12.9357,12.9357,12.9357,10000
2021-01-28 19:55:00,13.0105,13.0154,13.0105,13.0105,46760
2021-01-28 19:50:00,13.0055,13.0154,13.0055,13.0154,12960
2021-01-28 19:40:00,13.0154,13.0154,13.0030,13.0030,16000
2021-01-28 19:35:00,13.0080,13.0154,13.0025,13.0154,51880
2021-01-28 19:30:00,13.0164,13.0164,13.0154,13.0154,20000
2021-01-28 19:25:00,13.0284,13.0289,13.0164,13.0179,76360
2021-01-28 19:20:00,13.0486,13.0486,13.0279,13.0404,27080
2021-01-28 19:05:00,13.0376,13.0376,13.0376,13.0376,8000
2021-01-28 19:00:00,13.0132,13.0132,13.0030,13.0030,12000
2021-01-28 18:55:00,12.9908,12.9925,12.9905,12.9905,94560
2021-01-28 18:50:00,13.0164,13.0164,12.9945,12.9945,62720
2021-01-28 18:20:00,13.0020,13.0030,13.0020,13.0030,56000
2021-01-28 18:15:00,13.0030,13.0030,12.9943,12.9943,29520
2021-01-28 18:10:00,13.0112,13.0112,13.0112,13.0112,7960
2021-01-28 18:05:00,12.9935,12.9995,12.9935,12.9995,16000
2021-01-28 18:00:00,13.0237,13.0237,12.9905,12.9905,19840
2021-01-28 17:55:00,13.0404,13.0404,13.0404,13.0404,5040
2021-01-28 17:50:00,13.0404,13.0404,13.0404,13.0404,20000
2021-01-28 17:45:00,13.0346,13.0346,13.0346,13.0346,4000
2021-01-28 17:30:00,13.0404,13.0528,13.0404,13.0528,46040
2021-01-28 17:20:00,13.0217,13.0217,13.0217,13.0217,10000
2021-01-28 17:05:00,13.0254,13.0254,13.0254,13.0254,4000
2021-01-28 16:45:00,13.0027,13.0030,13.0027,13.0030,14000
2021-01-28 16:40:00,13.0204,13.0204,13.0204,13.0204,7680
2021-01-28 16:35:00,13.0117,13.0150,13.0117,13.0150,13480
2021-01-28 16:30:00,13.0030,13.0030,13.0030,13.0030,26360
2021-01-28 16:20:00,13.0000,13.0030,13.0000,13.0030,31760
2021-01-28 16:15:00,13.0105,13.0105,12.9905,12.9905,30760
2021-01-28 16:10:00,13.0164,13.0164,13.0164,13.0164,103520
2021-01-28 16:05:00,13.0154,13.0154,13.0154,13.0154,12560
2021-01-28 16:00:00,13.0164,13.0351,13.0164,13.0351,20670320
2021-01-28 15:55:00,13.0477,13.0477,12.9980,13.0137,5365240
2021-01-28 15:50:00,13.0396,13.0666,13.0192,13.0489,2992120
2021-01-28 15:45:00,13.0757,13.0833,13.0390,13.0454,1785320
2021-01-28 15:40:00,13.1094,13.1217,13.0691,13.0723,1591280
2021-01-28 15:35:00,13.0987,13.1331,13.0760,13.1119,1640800
2021-01-28 15:30:00,13.0863,13.1351,13.0810,13.0962,1717200
2021-01-28 15:25:00,13.1247,13.1339,13.0805,13.0902,1522160
2021-01-28 15:20:00,13.1262,13.1339,13.0955,13.1214,1323200
2021-01-28 15:15:00,13.1541,13.1628,13.1214,13.1257,1386960
2021-01-28 15:10:00,13.1538,13.1680,13.1472,13.1518,935280
2021-01-28 15:05:00,13.1486,13.1638,13.1428,13.1501,628520
2021-01-28 15:00:00,13.1683,13.1765,13.1379,13.1530,762600
2021-01-28 14:55:00,13.1665,13.1820,13.1344,13.1723,1052160
2021-01-28 14:50:00,13.1660,13.2119,13.1566,13.1745,1175800
2021-01-28 14:45:00,13.1842,13.1870,13.1541,13.1651,1534440
2021-01-28 14:40:00,13.1972,13.2142,13.1820,13.1842,1180080
2021-01-28 14:35:00,13.2128,13.2159,13.1815,13.1972,1317320
2021-01-28 14:30:00,13.2259,13.2279,13.2062,13.2149,740360
2021-01-28 14:25:00,13.1862,13.2366,13.1840,13.2238,1299440
2021-01-28 14:20:00,13.2017,13.2067,13.1725,13.1862,1718520
2021-01-28 14:15:00,13.2169,13.2169,13.1925,13.2032,1284760
2021-01-28 14:10:00,13.2000,13.2299,13.2000,13.2178,1205120
2021-01-28 14:05:00,13.2413,13.2516,13.2027,13.2027,1876800
2021-01-28 14:00:00,13.2643,13.2797,13.2328,13.2408,1372000
2021-01-28 13:55:00,13.2680,13.2748,13.2508,13.2648,800560
2021-01-28 13:50:00,13.2812,13.3044,13.2673,13.2673,1890720
2021-01-28 13:45:00,13.2690,13.2925,13.2493,13.2857,1457280
2021-01-28 13:40:00,13.2790,13.2884,13.2625,13.2675,1470440
2021-01-28 13:35:00,13.2503,13.2845,13.2503,13.2778,1995080
2021-01-28 13:30:00,13.2170,13.2521,13.2012,13.2469,1438400
2021-01-28 13:25:00,13.2299,13.2399,13.2149,13.2162,849720
2021-01-28 13:20:00,13.2393,13.2394,13.2119,13.2285,1000040
2021-01-28 13:15:00,13.1920,13.2401,13.1917,13.2399,947000
2021-01-28 13:10:00,13.2149,13.2256,13.1781,13.2000,804720
2021-01-28 13:05:00,13.2291,13.2304,13.1930,13.2082,1064280
2021-01-28 13:00:00,13.2010,13.2381,13.2010,13.2294,2085400
2021-01-28 12:55:00,13.2192,13.2209,13.1915,13.1997,1925520
2021-01-28 12:50:00,13.2399,13.2399,13.2184,13.2189,928640
2021-01-28 12:45:00,13.2025,13.2349,13.1952,13.2291,1820720
2021-01-28 12:40:00,13.1915,13.2102,13.1849,13.2012,1217360
2021-01-28 12:35:00,13.1723,13.1900,13.1713,13.1900,1243880
2021-01-28 12:30:00,13.1651,13.1838,13.1497,13.1655,1834680
2021-01-28 12:25:00,13.1646,13.1703,13.1497,13.1650,1785960
2021-01-28 12:20:00,13.1227,13.1641,13.1189,13.1618,2069240
2021-01-28 12:15:00,13.1144,13.1276,13.1075,13.1237,936240
2021-01-28 12:10:00,13.0997,13.1124,13.0786,13.1122,747120
2021-01-28 12:05:00,13.1261,13.1306,13.0967,13.0967,1085200
2021-01-28 12:00:00,13.1184,13.1286,13.1015,13.1212,1030000
2021-01-28 11:55:00,13.1119,13.1276,13.1027,13.1112,1514400
2021-01-28 11:50:00,13.0494,13.1117,13.0494,13.1117,1035080
2021-01-28 11:45:00,13.0595,13.0658,13.0159,13.0553,1093000
2021-01-28 11:40:00,13.0733,13.0790,13.0486,13.0586,364600
2021-01-28 11:35:00,13.0843,13.0948,13.0615,13.0773,369160
2021-01-28 11:30:00,13.0808,13.1057,13.0531,13.0910,711760
2021-01-28 11:25:00,13.0840,13.0878,13.0546,13.0770,776720
2021-01-28 11:20:00,13.0825,13.0942,13.0611,13.0738,637040
2021-01-28 11:15:00,13.1047,13.1104,13.0758,13.0798,843600
2021-01-28 11:10:00,13.1249,13.1276,13.0833,13.1015,1674280
2021-01-28 11:05:00,13.0947,13.1326,13.0937,13.1219,1822600
2021-01-28 11:00:00,13.0730,13.1015,13.0628,13.0970,1260880
2021-01-28 10:55:00,13.0681,13.0778,13.0484,13.0653,814320
2021-01-28 10:50:00,13.0671,13.0853,13.0591,13.0591,985880
2021-01-28 10:45:00,12.9995,13.0783,12.9995,13.0755,1172800
2021-01-28 10:40:00,13.0733,13.0828,12.9805,13.0030,1783240
2021-01-28 10:35:00,13.0669,13.0902,13.0344,13.0733,1743640
2021-01-28 10:30:00,13.0838,13.0963,13.0568,13.0637,1345360
2021-01-28 10:25:00,13.0836,13.1092,13.0741,13.0804,1346600
2021-01-28 10:20:00,13.1227,13.1351,13.0839,13.0871,3250720
2021-01-28 10:15:00,13.0740,13.1339,13.0720,13.1269,3442640
2021-01-28 10:10:00,13.0598,13.0833,13.0526,13.0703,2386920
2021-01-28 10:05:00,13.0334,13.0803,13.0184,13.0568,1717400
2021-01-28 10:00:00,12.9798,13.0561,12.9795,13.0391,1748160
2021-01-28 09:55:00,13.0207,13.0406,12.9564,12.9721,2456000
2021-01-28 09:50:00,13.0117,13.0359,12.9805,13.0274,1394600
2021-01-28 09:45:00,13.0351,13.0426,12.9967,12.9980,1252840
2021-01-28 09:40:00,12.9713,13.0489,12.9551,13.0426,2921800
2021-01-28 09:35:00,12.9701,13.0052,12.9561,12.9686,2040960
2021-01-28 09:30:00,12.9623,13.0052,12.9262,12.9898,7989760
2021-01-28 09:25:00,12.9905,12.9905,12.9623,12.9623,102720
2021-01-28 09:20:00,13.0030,13.0030,12.9718,12.9893,50560
2021-01-28 09:15:00,13.0304,13.0336,12.9950,13.0080,140680
2021-01-28 09:10:00,13.0154,13.0279,13.0154,13.0279,87200
2021-01-28 09:05:00,13.0130,13.0379,13.0130,13.0354,63520
2021-01-28 09:00:00,12.9344,13.0406,12.9344,13.0154,172440
2021-01-28 08:55:00,12.9282,12.9768,12.9282,12.9768,99080
2021-01-28 08:50:00,12.9374,12.9406,12.9282,12.9334,49360
2021-01-28 08:45:00,12.9005,12.9544,12.9005,12.9282,87080
2021-01-28 08:40:00,12.8743,12.9153,12.8743,12.8920,85520
2021-01-28 08:35:00,12.8798,12.8798,12.8773,12.8783,16360
2021-01-28 08:25:00,12.8554,12.8554,12.8529,12.8529,8000
2021-01-28 08:20:00,12.8551,12.8551,12.8551,12.8551,4000
2021-01-28 08:15:00,12.8284,12.8284,12.8235,12.8240,19720
2021-01-28 08:10:00,12.8596,12.8596,12.8409,12.8409,27280
2021-01-28 08:05:00,12.8534,12.8748,12.8516,12.8534,97240
2021-01-28 08:00:00,12.7465,12.9406,12.7465,12.8835,244920
2021-01-28 07:55:00,12.9347,12.9349,12.9157,12.9157,34360
2021-01-28 07:50:00,12.9217,12.9287,12.9182,12.9287,52400
2021-01-28 07:45:00,12.9147,12.9147,12.8920,12.8920,54280
2021-01-28 07:40:00,12.9406,12.9406,12.9282,12.9282,34800
2021-01-28 07:35:00,12.9107,12.9257,12.9107,12.9257,81080
2021-01-28 07:30:00,12.8908,12.8933,12.8838,12.8838,35600
2021-01-28 07:25:00,12.8801,12.9037,12.8801,12.9037,58400
2021-01-28 07:20:00,12.8833,12.8833,12.8721,12.8721,37440
2021-01-28 07:10:00,12.8409,12.8516,12.8409,12.8516,9800
2021-01-28 07:05:00,12.8309,12.8309,12.8309,12.8309,24360
2021-01-28 06:50:00,12.7913,12.7913,12.7913,12.7913,6800
2021-01-28 06:15:00,12.7686,12.7686,12.7686,12.7686,4280
2021-01-28 06:00:00,12.6913,12.6913,12.6913,12.6913,4280
2021-01-28 05:45:00,12.6945,12.6970,12.6938,12.6938,16000
2021-01-28 04:45:00,12.7332,12.7332,12.7332,12.7332,18960
2021-01-28 04:35:00,12.7165,12.7165,12.7162,12.7162,19600
2021-01-28 04:25:00,12.7437,12.7437,12.7437,12.7437,5640
2021-01-28 04:15:00,12.7581,12.7581,12.7536,12.7536,27440
2021-01-28 04:10:00,12.7412,12.7412,12.7337,12.7337,23840
2021-01-28 04:05:00,12.7766,12.7910,12.7766,12.7910,17560
2021-01-28 04:00:00,12.8409,12.8409,12.8085,12.8085,13120
2021-01-27 19:55:00,12.8584,12.8658,12.8584,12.8614,38120
2021-01-27 19:50:00,12.8564,12.8596,12.8546,12.8559,22560
2021-01-27 19:45:00,12.8534,12.8534,12.8534,12.8534,9920
2021-01-27 19:40:00,12.8658,12.8658,12.8534,12.8534,43400
2021-01-27 19:30:00,12.8409,12.8409,12.8197,12.8409,21240
2021-01-27 19:25:00,12.8619,12.8619,12.8409,12.8409,14560
2021-01-27 19:20:00,12.8708,12.8708,12.8439,12.8439,16320
2021-01-27 19:15:00,12.8526,12.8526,12.8526,12.8526,5400
2021-01-27 19:10:00,12.8260,12.8260,12.8260,12.8260,7280
2021-01-27 19:05:00,12.8284,12.8284,12.8260,12.8260,34880
2021-01-27 19:00:00,12.8190,12.8284,12.8160,12.8284,135000
2021-01-27 18:55:00,12.8409,12.8409,12.8160,12.8160,45120
2021-01-27 18:50:00,12.8409,12.8409,12.8409,12.8409,7400
2021-01-27 18:45:00,12.8339,12.8339,12.8339,12.8339,4000
2021-01-27 18:40:00,12.8160,12.8284,12.8160,12.8284,26880
2021-01-27 18:35:00,12.8379,12.8379,12.8284,12.8284,8000
2021-01-27 18:25:00,12.8205,12.8404,12.8167,12.8404,54680
2021-01-27 18:20:00,12.8160,12.8160,12.8160,12.8160,18640
2021-01-27 18:15:00,12.8409,12.8409,12.8297,12.8297,125000
2021-01-27 18:05:00,12.8658,12.8658,12.8469,12.8469,32320
2021-01-27 18:00:00,12.9008,12.9008,12.8658,12.8658,23520
2021-01-27 17:50:00,12.8200,12.8200,12.8087,12.8087,35520
2021-01-27 17:45:00,12.8075,12.8157,12.8035,12.8157,24000
2021-01-27 17:35:00,12.8845,12.8905,12.8534,12.8534,46800
2021-01-27 17:30:00,12.8938,12.8938,12.8845,12.8853,33280
2021-01-27 17:25:00,12.8948,12.8948,12.8938,12.8938,11840
2021-01-27 17:20:00,12.9082,12.9082,12.9082,12.9082,14280
2021-01-27 17:10:00,12.9067,12.9082,12.9067,12.9082,11920
2021-01-27 17:05:00,12.9045,12.9057,12.8923,12.8923,36920
2021-01-27 16:45:00,12.9027,12.9027,12.8938,12.8938,10000
2021-01-27 16:30:00,12.8409,12.8409,12.7985,12.7985,32080
2021-01-27 16:25:00,12.8284,12.8284,12.8284,12.8284,4000
2021-01-27 16:20:00,12.8232,12.8409,12.8232,12.8409,93120
2021-01-27 16:15:00,12.8132,12.8132,12.7910,12.7910,8000
2021-01-27 16:10:00,12.7671,12.8234,12.7474,12.7786,34400
2021-01-27 16:05:00,12.8835,12.8835,12.8441,12.8656,196960
2021-01-27 16:00:00,12.8835,12.9157,12.8783,12.8801,27634880
2021-01-27 15:55:00,12.8791,12.9127,12.8678,12.8920,8417080
2021-01-27 15:50:00,12.8471,12.8915,12.8422,12.8721,5457440
2021-01-27 15:45:00,12.8152,12.8732,12.7885,12.8501,3879360
2021-01-27 15:40:00,12.7990,12.8283,12.7850,12.8167,3583040
2021-01-27 15:35:00,12.7826,12.8100,12.7599,12.8028,4788360
