timestamp,open,high,low,close,volume
2021-06-30 19:55:00,19.9455,19.9455,19.9336,19.9336,8000
2021-06-30 19:50:00,19.9455,19.9455,19.9455,19.9455,4000
2021-06-30 19:40:00,19.9605,19.9605,19.9605,19.9605,35000
2021-06-30 19:35:00,19.9605,19.9608,19.9605,19.9608,23440
2021-06-30 19:30:00,19.9605,19.9605,19.9605,19.9605,4000
2021-06-30 19:15:00,19.9580,19.9580,19.9580,19.9580,11480
2021-06-30 19:10:00,19.9518,19.9518,19.9518,19.9518,4000
2021-06-30 19:00:00,19.9455,19.9455,19.9455,19.9455,10000
2021-06-30 18:45:00,19.9580,19.9580,19.9580,19.9580,8680
2021-06-30 18:40:00,19.9580,19.9580,19.9580,19.9580,24000
2021-06-30 18:10:00,19.9540,19.9540,19.9540,19.9540,8000
2021-06-30 18:05:00,19.9540,19.9580,19.9540,19.9543,22160
2021-06-30 17:40:00,19.9565,19.9565,19.9565,19.9565,20000
2021-06-30 17:35:00,19.9503,19.9503,19.9503,19.9503,4000
2021-06-30 17:30:00,19.9503,19.9578,19.9503,19.9503,21480
2021-06-30 17:20:00,19.9515,19.9515,19.9515,19.9515,8000
2021-06-30 17:15:00,19.9483,19.9483,19.9455,19.9455,43520
2021-06-30 17:10:00,19.9473,19.9488,19.9473,19.9488,35120
2021-06-30 17:05:00,19.9493,19.9538,19.9455,19.9455,74040
2021-06-30 17:00:00,19.9618,19.9618,19.9618,19.9618,6400
2021-06-30 16:45:00,19.9605,19.9605,19.9600,19.9600,12840
2021-06-30 16:35:00,19.9615,19.9640,19.9605,19.9605,245000
2021-06-30 16:30:00,19.9635,19.9648,19.9635,19.9648,9600
2021-06-30 16:25:00,19.9690,19.9702,19.9690,19.9702,13200
2021-06-30 16:20:00,19.9680,19.9682,19.9680,19.9682,8120
2021-06-30 16:15:00,19.9747,19.9747,19.9608,19.9608,12000
2021-06-30 16:10:00,19.9605,19.9605,19.9555,19.9580,32080
2021-06-30 16:05:00,19.9578,19.9605,19.9358,19.9518,185560
2021-06-30 16:00:00,19.9605,19.9635,19.9333,19.9578,23993800
2021-06-30 15:55:00,19.9800,19.9912,19.9560,19.9605,9332200
2021-06-30 15:50:00,20.0274,20.0274,19.9630,19.9760,5619240
2021-06-30 15:45:00,20.0437,20.0728,20.0271,20.0279,3598680
2021-06-30 15:40:00,20.0425,20.0526,20.0329,20.0491,2072800
2021-06-30 15:35:00,20.0736,20.0811,20.0284,20.0406,3383800
2021-06-30 15:30:00,20.0256,20.0770,20.0246,20.0733,4058480
2021-06-30 15:25:00,20.0375,20.0395,20.0169,20.0251,1927040
2021-06-30 15:20:00,20.0438,20.0561,20.0129,20.0373,2864080
2021-06-30 15:15:00,20.0456,20.0877,20.0428,20.0440,3388280
2021-06-30 15:10:00,20.0544,20.0965,20.0354,20.0478,6801440
2021-06-30 15:05:00,20.0204,20.0593,20.0164,20.0560,2860040
2021-06-30 15:00:00,19.9969,20.0361,19.9942,20.0176,4279240
2021-06-30 14:55:00,19.9585,19.9989,19.9523,19.9949,3424600
2021-06-30 14:50:00,19.9388,19.9598,19.9368,19.9508,1862960
2021-06-30 14:45:00,19.9094,19.9382,19.9024,19.9353,2107440
2021-06-30 14:40:00,19.8959,19.9231,19.8959,19.9100,1494240
2021-06-30 14:35:00,19.9087,19.9136,19.8927,19.8950,1084000
2021-06-30 14:30:00,19.8999,19.9231,19.8999,19.9084,810200
2021-06-30 14:25:00,19.9169,19.9218,19.8962,19.8974,457040
2021-06-30 14:20:00,19.9246,19.9301,19.9001,19.9196,510240
2021-06-30 14:15:00,19.9081,19.9297,19.9073,19.9238,394960
2021-06-30 14:10:00,19.9069,19.9179,19.8887,19.9051,1431800
2021-06-30 14:05:00,19.9430,19.9480,19.8946,19.9043,953680
2021-06-30 14:00:00,19.9455,19.9543,19.9389,19.9430,684280
2021-06-30 13:55:00,19.9195,19.9455,19.9195,19.9429,542280
2021-06-30 13:50:00,19.9485,19.9543,19.9014,19.9206,1148560
2021-06-30 13:45:00,19.9574,19.9578,19.9455,19.9483,634120
2021-06-30 13:40:00,19.9363,19.9585,19.9363,19.9560,709040
2021-06-30 13:35:00,19.9433,19.9615,19.9331,19.9391,1151920
2021-06-30 13:30:00,19.9308,19.9498,19.9215,19.9438,740640
2021-06-30 13:25:00,19.9381,19.9389,19.9181,19.9249,1206480
2021-06-30 13:20:00,19.9455,19.9530,19.9338,19.9383,1285960
2021-06-30 13:15:00,19.9662,19.9747,19.9425,19.9457,1695120
2021-06-30 13:10:00,19.9246,19.9707,19.9121,19.9679,2941760
2021-06-30 13:05:00,19.9181,19.9318,19.9154,19.9218,1138680
2021-06-30 13:00:00,19.8884,19.9231,19.8847,19.9166,1213000
2021-06-30 12:55:00,19.8832,19.8946,19.8779,19.8889,680680
2021-06-30 12:50:00,19.8678,19.8867,19.8673,19.8789,443200
2021-06-30 12:45:00,19.8853,19.8874,19.8635,19.8707,974400
2021-06-30 12:40:00,19.8652,19.8907,19.8652,19.8853,510480
2021-06-30 12:35:00,19.8734,19.8832,19.8582,19.8719,1053560
2021-06-30 12:30:00,19.8458,19.8749,19.8221,19.8688,2263560
2021-06-30 12:25:00,19.8844,19.8844,19.8275,19.8482,2549080
2021-06-30 12:20:00,19.9134,19.9256,19.8807,19.8849,1427200
2021-06-30 12:15:00,19.9061,19.9378,19.8956,19.9198,1700320
2021-06-30 12:10:00,19.8819,19.9119,19.8754,19.9074,827240
2021-06-30 12:05:00,19.8565,19.8922,19.8545,19.8852,1126040
2021-06-30 12:00:00,19.8809,19.8864,19.8500,19.8510,702880
