timestamp,open,high,low,close,volume
2021-10-29 19:55:00,25.5259,25.5538,25.5209,25.5538,47020
2021-10-29 19:50:00,25.5319,25.5359,25.5259,25.5359,6320
2021-10-29 19:45:00,25.5398,25.5398,25.5289,25.5289,9070
2021-10-29 19:40:00,25.5359,25.5398,25.5359,25.5398,7300
2021-10-29 19:35:00,25.5359,25.5398,25.5359,25.5359,7630
2021-10-29 19:30:00,25.5398,25.5408,25.5398,25.5408,5750
2021-10-29 19:25:00,25.5299,25.5408,25.5299,25.5408,3130
2021-10-29 19:20:00,25.5438,25.5438,25.5408,25.5408,3650
2021-10-29 19:15:00,25.5408,25.5408,25.5408,25.5408,5000
2021-10-29 19:10:00,25.5309,25.5309,25.5309,25.5309,2860
2021-10-29 19:05:00,25.5448,25.5448,25.5309,25.5309,26000
2021-10-29 19:00:00,25.5319,25.5319,25.5319,25.5319,11000
2021-10-29 18:55:00,25.5398,25.5408,25.5329,25.5329,45370
2021-10-29 18:50:00,25.5448,25.5448,25.5399,25.5399,26280
2021-10-29 18:40:00,25.5329,25.5448,25.5329,25.5448,18000
2021-10-29 18:35:00,25.5408,25.5448,25.5408,25.5428,17420
2021-10-29 18:30:00,25.5309,25.5408,25.5309,25.5408,22570
2021-10-29 18:25:00,25.5249,25.5408,25.5249,25.5408,11000
2021-10-29 18:20:00,25.5448,25.5448,25.5408,25.5408,2000
2021-10-29 18:15:00,25.5398,25.5398,25.5398,25.5398,2000
2021-10-29 18:10:00,25.5219,25.5229,25.5179,25.5179,27720
2021-10-29 18:05:00,25.5219,25.5259,25.5219,25.5259,7200
2021-10-29 18:00:00,25.5349,25.5359,25.5259,25.5259,4430
2021-10-29 17:50:00,25.5259,25.5279,25.5179,25.5279,11430
2021-10-29 17:45:00,25.5179,25.5259,25.5179,25.5239,15020
2021-10-29 17:35:00,25.5259,25.5259,25.5259,25.5259,1980
2021-10-29 17:30:00,25.5209,25.5209,25.5209,25.5209,1480
2021-10-29 17:25:00,25.5179,25.5239,25.5179,25.5239,32990
2021-10-29 17:20:00,25.5229,25.5239,25.5139,25.5209,20940
2021-10-29 17:15:00,25.5179,25.5209,25.5169,25.5209,29220
2021-10-29 17:10:00,25.5179,25.5229,25.5179,25.5219,6600
2021-10-29 17:05:00,25.5189,25.5199,25.5179,25.5199,6450
